card_id,rare,recording,title,name,sortie_cost,cc_cost,symbol1,symbol2,gender,weapon,type1,type2,type3,type4,n_skill_name1,n_skill_name2,n_skill_name3,n_skill_name4,n_skill_text1,n_skill_text2,n_skill_text3,n_skill_text4,s_skill_name1,s_skill_name2,s_skill_text1,s_skill_text2,c_power,s_power,range,class,job,flavor,illustrator
B14-096,R,B14,勝負！勝負！また勝負！,ワユ,4,3,メダリオン,,女,剣,,,,,あなたが運命の相手？,あたしは負けない！,,,【手札の『ワユ』を１枚退避エリアに置く】後衛の敵を１体選び、移動させる。ターン終了まで、このユニットの戦闘力は＋２０される。,このユニットが神速回避する場合、自分の手札から『ワユ』を１枚退避エリアに置く代わりにしてもよい。,,,,,,,70,10,1,上級職,ソードマスター,よっしゃー！　ここからが本当の戦いってね！,cuboon
B14-096,R+,B14,勝負！勝負！また勝負！,ワユ,4,3,メダリオン,,女,剣,,,,,あなたが運命の相手？,あたしは負けない！,,,【手札の『ワユ』を１枚退避エリアに置く】後衛の敵を１体選び、移動させる。ターン終了まで、このユニットの戦闘力は＋２０される。,このユニットが神速回避する場合、自分の手札から『ワユ』を１枚退避エリアに置く代わりにしてもよい。,,,,,,,70,10,1,上級職,ソードマスター,よっしゃー！ここからが本当の戦いってね！,cuboon
B14-097,SR,B14,ひだるき大賢者,イレース,5,3,メダリオン,,女,魔法,,,,,お腹の空く雷魔法,美味しいお料理…うっとり,,,"【,手札を好きな枚数退避エリアに置く】このスキルのコストで退避エリアに置いたカード１枚につき、主人公以外の敵を１体選び、撃破する。",【】自分の手札が４枚以下の場合、カードを２枚引く。,,,,,,,60,20,1-2,最上級職,大賢者,あなたのことは…覚えています……お食事を…ごちそうになりましたから…,まよ
B14-097,SR+,B14,ひだるき大賢者,イレース,5,3,メダリオン,,女,魔法,,,,,お腹の空く雷魔法,美味しいお料理…うっとり,,,"【,手札を好きな枚数退避エリアに置く】このスキルのコストで退避エリアに置いたカード１枚につき、主人公以外の敵を１体選び、撃破する。",【】自分の手札が４枚以下の場合、カードを２枚引く。,,,,,,,60,20,1-2,最上級職,大賢者,……お腹が…空きました……！！,まよ
B14-098,HN,B14,放浪の魔道少女,イレース,1,,メダリオン,,女,魔法,,,,,儚げな影,,,,このユニットと同じエリアに味方が他に２体以上いる場合、敵はこのユニットを攻撃できない。,,,,魔術の紋章,,カードを１枚引く。自分の手札を１枚選び、退避エリアに置く。,,30,20,1-2,下級職,魔道士,ごめんなさい……,まよ
B14-099,N,B14,不逞の兄を持つ少女,マーシャ,2,,メダリオン,,女,槍,飛行,獣馬,,,ちょっとこっちに来て！,,,,【】前衛の他の味方を２体まで選び、移動させる。,,,,,,,,40,30,1,下級職,ペガサスナイト,兄さんのせいで、騎士団をやめるはめになったのよ…１度、その根性を叩き直してもらわないと！,茶ちえ
B14-100,HN,B14,闇夜の欝憤晴らし,シェイド,4,3,メダリオン,,女,魔法,,,,,愉しい夜の始まり,朝までマジックフィーバー！,,,自分の手札が３枚以下の場合、このユニットの戦闘力は＋１０される。,【】ターン終了まで、このユニットは射程に関係なく後衛の敵を攻撃することができる。,,,,,,,60,20,1-2,上級職,闇の賢者,最近ストレスがたまっているの……悪いけど、ちょっと発散させてもらうわよ？,恒星ホリグチ
B14-004,R+X,B14,封剣の聖騎士,クロム,4,3,聖痕,,男,剣,獣馬,,,,聖痕の旗印,イーリスを導く者,,,このユニットにクラスチェンジした時、味方を１体選ぶ。次の相手のターン終了まで、このカードの下に重ねられているカード１枚につき、その味方の戦闘力は＋２０される。,【<聖痕>の絆カードを２枚裏向きにする】自分の退避エリアから『クロム』を１枚選び、手札に加える。,,,,,,,70,10,1,上級職,パラディン,「きずな」が俺たちのたたかいを支えているんだ！,大熊ゆうご
B14-076,R+X,B14,父の魂を継ぐ者,アイク,4,3,メダリオン,,男,斧,,,,,亡父のウルヴァン,将軍アイクの指揮,,,このユニットが相手の主人公を攻撃している場合、このユニットの戦闘力は＋３０される。,【】このユニットの攻撃で敵を撃破した時、コストを支払うなら、すべての後衛の敵を移動させる。,,,,,,,70,20,1,上級職,ロード,俺はこのようへいだんの、いちいんになれたことをほこりに思ってる！,大熊ゆうご
B15-001,R,B15,世界を導く英雄,マルス,4,3,光の剣,,男,剣,,,,,運命の動く時,光の英雄,ファルシオン,,<光の剣>の味方を１体選び、自分の<光の剣>の主人公からその味方に主人公を交代する。ターン終了まで、あなたは『運命の動く時』を使用できない。,自分のターン中、相手のオーブが１つ以下の場合、すべての味方の戦闘力は＋１０される。,このユニットが<竜>を攻撃している場合、このユニットの戦闘力は＋２０される。,,,,,,70,20,1,上級職,スターロード,君はぼくを守り、支えてくれた。これからも共にいて欲しい。,Daisuke Izuka
B15-002,N,B15,アリティアの英雄王子,マルス,1,,光の剣,,男,剣,,,,,汝、アリティアの騎士なり,,,,【】ターン終了まで、自分の主人公の戦闘力は＋１０される。,,,,連携の紋章　,,戦闘終了まで、<光の剣>の攻撃ユニットの戦闘力は＋１０される。,,40,20,1,下級職,ロード,ぼくは一人では何もできない。だから助けてほしいんだ。,Daisuke Izuka
B15-003,R,B15,もう一人の英雄,クリス（男）,4,3,光の剣,,男,剣,,,,,運命の動く時,影の英雄,,,<光の剣>の味方を１体選び、自分の<光の剣>の主人公からその味方に主人公を交代する。ターン終了まで、あなたは『運命の動く時』を使用できない。,【】このユニットの攻撃で相手の主人公を撃破した時、コストを支払うなら、相手のオーブを１つ選び、破壊する。,,,,,,,70,20,1,上級職,近衛騎士,これからもお供致します。英雄マルス様の影となりましょう！,Daisuke Izuka
B15-004,N,B15,若き騎士志願者,クリス（男）,1,,光の剣,,男,剣,,,,,第七小隊のリーダー,,,,このユニットが出撃コストが２以下の敵を攻撃している場合、このユニットの戦闘力は＋１０される。,,,,連携の紋章,,戦闘終了まで、<光の剣>の攻撃ユニットの戦闘力は＋１０される。,,40,20,1,下級職,騎士見習い,ここで試験を受けられると聞いて来た。おれはクリス。騎士志願者だ。,カズラエンジ
B15-005,SR,B15,幸せな夢と共に,カタリナ,4,3,光の剣,,女,魔法,,,,,運命の動く時,罪深き魔光,消せない絆,,<光の剣>の味方を１体選び、自分の<光の剣>の主人公からその味方に主人公を交代する。ターン終了まで、あなたは『運命の動く時』を使用できない。,"【,手札の『カタリナ』を１枚退避エリアに置く】相手のオーブを１つ選び、公開させて、無限エリアに置かせる。",自分のターン中、自分の<光の剣>の主人公の戦闘力は＋２０される。,,,,,,60,20,1-2,上級職,賢者,私…夢を見てたんです。…とっても幸せな夢でした。,海鵜げそ
B15-005,SR+,B15,幸せな夢と共に,カタリナ,4,3,光の剣,,女,魔法,,,,,運命の動く時,罪深き魔光,消せない絆,,<光の剣>の味方を１体選び、自分の<光の剣>の主人公からその味方に主人公を交代する。ターン終了まで、あなたは『運命の動く時』を使用できない。,"【,手札の『カタリナ』を１枚退避エリアに置く】相手のオーブを１つ選び、公開させて、無限エリアに置かせる。",自分のターン中、自分の<光の剣>の主人公の戦闘力は＋２０される。,,,,,,60,20,1-2,上級職,賢者,あなたの役に立ちたい。それは私自身の心…私の宝物です。,海鵜げそ
B15-006,N,B15,軍師を目指す少女,カタリナ,1,,光の剣,,女,魔法,,,,,第七小隊の軍師,,,,自分のオーブの数が相手より少ない場合、このユニットの戦闘力は＋１０される。,,,,計略の紋章,,攻撃ユニットが<光の剣>の場合、防御ユニット以外の敵を１体選ぶ。その敵を移動させてもよい。,,30,20,1-2,下級職,魔道士,私はカタリナと申します。マルス様にお仕えしたくてここへやって参りました。,Tobi
B15-007,HN,B15,可愛い狙撃手,ライアン,3,2,光の剣,,男,弓,,,,,兄譲りの腕前,飛行特効,,,【】このユニットの攻撃で<飛行>を撃破した時、コストを支払うなら、このユニットを未行動にする。,このユニットが<飛行>を攻撃している場合、このユニットの戦闘力は＋３０される。,,,,,,,50,20,2,上級職,スナイパー,ちょっとは兄さんの腕前に近づいたでしょうか？,四季童子
B15-008,N,B15,小さな弓兵,ライアン,1,,光の剣,,男,弓,,,,,伸び盛りの弓手,飛行特効,,,このユニットが出撃コストが１の敵を攻撃している場合、このユニットの戦闘力は＋１０される。,このユニットが<飛行>を攻撃している場合、このユニットの戦闘力は＋３０される。,,,必中の紋章,,戦闘終了まで、主人公以外の防御ユニットは神速回避できない。,,30,20,2,下級職,アーチャー,あ、あの…ぼく、ライアンといいます。弓兵です…,四季童子
B15-009,HN,B15,暁の聖騎士,ルーク,3,2,光の剣,,男,剣,獣馬,,,,ここは突撃だろ！,一番目立つ男,,,自分のターン開始時、後衛の<獣馬>の味方を好きな数だけ選び、移動させてもよい。,自分のターン中、このユニットと同じエリアにいる他の味方１体につき、このユニットの戦闘力は＋１０される。,,,,,,,60,10,1,上級職,パラディン,オレ一人で十分だ。オレの力を見せつけてやるぜ！,峯利
B15-010,N,B15,熱血な従騎士,ルーク,1,,光の剣,,男,剣,獣馬,,,,冷静な相棒,,,,このユニットが『ロディ』に支援されている場合、このユニットの戦闘力は＋３０される。,,,,攻撃の紋章,,戦闘終了まで、攻撃ユニットの戦闘力は＋２０される。,,40,10,1,下級職,ソシアルナイト,くー、ここからだ。俺の輝ける騎士伝説の始まりだぜ！,峯利
B15-011,HN,B15,凪の聖騎士,ロディ,3,2,光の剣,,男,槍,獣馬,,,,虚を突く戦法,引き際が肝心だ,,,このユニットが主人公以外の敵を攻撃している場合、このユニットの戦闘力は＋２０される。,自分のターン終了時、前衛の<獣馬>の味方を好きな数だけ選び、移動させてもよい。,,,,,,,60,10,1,上級職,パラディン,また始まったか…相手を甘く見ると、痛い目にあうと思うぞ。,匈歌ハトリ
